Date,Location,Crop,Helicoverpa_eggs,Helicoverpa_larvae
16/12/2010,RP 09C,MM,,6
16/12/2010,RCW 01ISO2,S,,
16/12/2010,BP 07B,S,,
16/12/2010,BP 12AE,S,,
16/12/2010,BP 12AW,S,,
16/12/2010,RP 16AN,S,,
16/12/2010,RP 02BS,S,,
16/12/2010,RP 02CN,S,,
16/12/2010,BL 02BE,S,,
16/12/2010,BL 02BW,S,,
16/12/2010,BP 14BE,S,,
17/12/2010,BR04H,CP,0,7.5
17/12/2010,BM 01BIS01,Pigeonpea,1.3,0
17/12/2010,BM 01BIS03,S,,
17/12/2010,BM 07A,MZ,,
17/12/2010,BM 07B,MZ,,
17/12/2010,BM 07C,MZ,,
17/12/2010,BM 14C,CP,2.4,2
17/12/2010,BM 14D,CP,0.7,3.5
17/12/2010,BM 15AE,MZ,,
17/12/2010,BM 21BWIS01,Pigeonpea,0,0.4
17/12/2010,BM 25CIS01,Pigeonpea,0.4,1.4
17/12/2010,BR 01AIS02,Pigeonpea,2.1,0.3
17/12/2010,BR 02JIS01,Pigeonpea,1.4,0.5
17/12/2010,BR 04DIS02,Pigeonpea,0.7,0.9
17/12/2010,BS 03CIS01,Pigeonpea,1.2,0.2
17/12/2010,BUS 12CIS01,Pigeonpea,0,0.5
17/12/2010,BUS 13AIS02,Pigeonpea,0,1.2
20/12/2010,RCE 06BS,M,,
20/12/2010,RCE 10B,Pigeonpea,0,0
20/12/2010,RCE 10B,GN,,0
20/12/2010,RCE 10B,CP,0.2,0.2
20/12/2010,RCE 01,CP,0.2,0
20/12/2010,RCE 23N,Pigeonpea,0.2,0.2
20/12/2010,RCE 24DISO2,Pigeonpea,0.3,0.3
20/12/2010,RCW 01IS02,S,,2
20/12/2010,RCW 14A,MZ,,
20/12/2010,RP 01A NET,Pigeonpea,0,0
20/12/2010,RP 01BM,Pigeonpea,0,0.2
20/12/2010,RP 01BS,Pigeonpea,0,0
20/12/2010,RP 01CS,Pigeonpea,0,0.5
20/12/2010,RP 02B,S,,
20/12/2010,RP 02CN,S,,
20/12/2010,RP 04A,GN,,0.2
20/12/2010,RP 05A,GN,,0
20/12/2010,ROS,CP,0.6,0.4
20/12/2010,ROS,Pigeonpea,0,0.6
20/12/2010,RP 04C,GN,,0
20/12/2010,RCE 01,MZ,,
20/12/2010,RCE 01,S,,
20/12/2010,RCE 01,SB,,0
20/12/2010,RCE 01,SA,,0
20/12/2010,RCE01,CO,0,0
20/12/2010,RCE 01,M,,
20/12/2010,RCE 01,GN,,0
20/12/2010,BP 15AW,S,,
20/12/2010,BL 02BE,S,,
20/12/2010,BL 02BW,S,,
20/12/2010,BP 14BE,S,,
20/12/2010,BP 14BW,S,,
20/12/2010,RP 02BS LATE,S,,
20/12/2010,RP 04B,GN,,0
20/12/2010,RP 04BN,MB,,
21/12/2010,BL 02BW,S,,
21/12/2010,BP 02C2 NET,Pigeonpea,0,0.4
21/12/2010,BP 04CW,CP,0.7,1.4
21/12/2010,BP 06A,Pigeonpea,,0.8
21/12/2010,BP 07BM,S,,
21/12/2010,BP 07BW,S,,
21/12/2010,BP 08C,Pigeonpea,0,0.4
21/12/2010,BP 11A,CP,1.4,0.2
21/12/2010,BP 11B,CP,1.1,0
21/12/2010,BP 11C,CP,0.87,
21/12/2010,BP 12A,S,,
21/12/2010,BP 12B,S,,
21/12/2010,BP 12CM,Pigeonpea,0,0
21/12/2010,BP15A,S,,
21/12/2010,BP 15B,Pigeonpea,1.7,0.4
21/12/2010,RCW 01ISO2,S,,
21/12/2010,BIL 07AN05,S,,
21/12/2010,Q01E01,S,,
21/12/2010,RP 16AN,S,0,
21/12/2010,BM 08A,S,,
21/12/2010,RP 02BS,S,,
22/12/2010,BW 04B3,CP,1.6,0
22/12/2010,BW 04B3,CP,1.6,0
22/12/2010,BW 04A3,CP,1.6,0
22/12/2010,BW 04B1,S,,
22/12/2010,BL 02AW,S,,2
22/12/2010,BW 01A1,Pigeonpea,0.9,0.1
22/12/2010,BW 01A2,CP,1.3,0.1
22/12/2010,BW 01B1,SF,,1.1
22/12/2010,BW 03B3,CP,1,0
22/12/2010,BW 03B5,CP,2,0
22/12/2010,BW 04A1,CP,1.6,0
22/12/2010,BW 04A2,SF,0.4,0
22/12/2010,BW 04A3,Pigeonpea,0,3.3
22/12/2010,BW 04B1,CP,1,0
22/12/2010,BW 04B2,Pigeonpea,0.4,0
22/12/2010,BW 04B3,Pigeonpea,0,3.3
22/12/2010,BW 07A03,Pigeonpea,0.5,0.4
22/12/2010,BW 07A04,SA,,0.4
23/12/2010,BIL 01,CP,0.5,0.2
23/12/2010,BIL 03C,CP,1.1,0.1
23/12/2010,BIL 07AN05,S,0,
23/12/2010,BIL 07AS01,CP,0.8,2.7
23/12/2010,BIL 07AS02,CP,0.4,2
23/12/2010,BIL 07AS03,CP,0.2,2.1
23/12/2010,RL 17BNORTH,Pigeonpea,0,0.1
23/12/2010,RL 17BSOUTH,S,,2
23/12/2010,RM 01BEAST,Pigeonpea,1,0.2
23/12/2010,RP 09A,GN,,0
23/12/2010,RP 16ASOUTH,Pigeonpea,0.9,0.3
23/12/2010,RP 19AN,Pigeonpea,0.3,0.5
23/12/2010,RP 19AS,CT,0,0
23/12/2010,RP 19B,Pigeonpea,,0
23/12/2010,RP 19BS,Pigeonpea,0.3,0.5
23/12/2010,RP 08C,M,,
23/12/2010,RCW 01ISO2,S,,
23/12/2010,RP 02BS LATE,S,,
23/12/2010,BP 07BE,S,,
23/12/2010,BL 02BE,S,,
23/12/2010,RP 10AS,M,,
23/12/2010,BP 15AW,S,,
23/12/2010,BP 14B,S,,
23/12/2010,BP 12A,S,,
23/12/2010,BP 12B,S,,
23/12/2010,RP 09CM,S,,1
23/12/2010,RP 16AN,S,,
23/12/2010,BP 15AE,S,0,
24/12/2010,RCW 19AISO3,S,,
24/12/2010,BM 07B,MZ,,
24/12/2010,BM 07C,MZ,,
24/12/2010,BM 08A,S,,
24/12/2010,BM 14C,CP,1.3,0.3
24/12/2010,BM 15AE,MZ,,
24/12/2010,BM 21BWIS01,Pigeonpea,0.4,0.2
24/12/2010,BR 01AIS02,Pigeonpea,0.2,0.6
24/12/2010,BR 02JIS01,Pigeonpea,0.5,0.3
24/12/2010,BR 04DIS02,Pigeonpea,0.4,1
24/12/2010,BR 04F,CP,1.1,1.2
24/12/2010,BR 04I,CP,2.1,0.1
24/12/2010,BS 03CIS01,Pigeonpea,0.2,0.3
24/12/2010,BUS 12CIS01,Pigeonpea,0.6,0.5
24/12/2010,BUS 13AIS02,Pigeonpea,0,0.8
27/12/2010,RCE 01,SB,,0
27/12/2010,RCE 10BM,GN,,0
27/12/2010,RCE10BS,CP,0,1.2
27/12/2010,BIL 07AN05,S,,
27/12/2010,BP 12A,S,,
27/12/2010,BP 12B,S,,
27/12/2010,RP 02BS,S,,
27/12/2010,ROS,MZ,,
27/12/2010,ROS SV048,MZ,,
27/12/2010,ROS,GN,,0
27/12/2010,RP 16AN,S,,
27/12/2010,BP 15AW,S,,
27/12/2010,BP 07B,S,,
27/12/2010,BP 14B,S,,
27/12/2010,RP 02CN,S,,
27/12/2010,RP 05A,GN,,0
27/12/2010,RP 05B,GN,,0
27/12/2010,RP 05C,GN,,0
27/12/2010,ROS,CP,1.1,1.3
27/12/2010,ROS,CP,0,0.8
27/12/2010,RCE 01,GN,,0
28/12/2010,BL 02AW,S,,0
28/12/2010,BL 2BW S,S,,
28/12/2010,BL 02W,S,,0
28/12/2010,BP 04CW,CP,2.5,0.9
28/12/2010,BP 04B,CP,2.2,0.6
28/12/2010,BP 08C,Pigeonpea,0,0.4
28/12/2010,BP 09CM,Pigeonpea,0,1.2
28/12/2010,BP 11A,CP,0.7,1.4
28/12/2010,BP 11B,CP,0.3,0.7
28/12/2010,BP 11C,CP,0.6,1.3
28/12/2010,BP 12CM,Pigeonpea,0.5,0.5
28/12/2010,BP 14CW,S,,
28/12/2010,BP 15A,S,,
28/12/2010,BP 15B,Pigeonpea,1.3,0.4
28/12/2010,BL 02BWS,S,,
28/12/2010,BP 02B,MZ,,
28/12/2010,RCW 19AISO3,S,,2
28/12/2010,RCW 19AISO3,S,,
28/12/2010,RP 02A,S,,0
28/12/2010,RP 04C,GN,,0
28/12/2010,RP 04B,GN,,0.2
28/12/2010,RCW 14A,MZ,,
28/12/2010,RP 01B NET,Pigeonpea,0,0
29/12/2010,RP 04A,GN,,0
29/12/2010,RCE 06B,MZ,,1
29/12/2010,RCE 06B,MM,,0
29/12/2010,BW 01A1,Pigeonpea,1.8,0.7
29/12/2010,BW 01A2 B2,CP,1.1,0.5
29/12/2010,BW 01B1,SF,0,1
29/12/2010,BW 03B3N,CP,,
29/12/2010,BW 03B5,CP,0.8,0.4
29/12/2010,BW 04A1,CP,1.3,0.4
29/12/2010,BW 04A2,SF,,0
29/12/2010,BW 04A3,Pigeonpea,0.8,0.3
29/12/2010,BW 04B1W,CP,1.1,0.3
29/12/2010,BW 04B3,Pigeonpea,0.9,0.3
29/12/2010,"BW 05A4,5",CP,0.5,0.5
29/12/2010,"BW 05B5,6",CP,0.8,0.4
29/12/2010,BW 03B3S,CP,0.9,0.4
29/12/2010,BW 07ABC,SA,,1.3
29/12/2010,BW 07ABC,Pigeonpea,,1.4
29/12/2010,BW 04B1E,S,,
30/12/2010,BIL 01,CP,0.9,0.3
30/12/2010,BIL 03C,CP,1.5,0.9
30/12/2010,BIL 07AN02,Pigeonpea,0.9,0.3
30/12/2010,BIL 07AN05,S,,
30/12/2010,BIL 07AS01,CP,3.3,0.2
30/12/2010,BIL 07AS02,CP,3.1,0
30/12/2010,BIL 07AS03,CP,3.8,0.3
30/12/2010,RL 17BNORTH,Pigeonpea,0,0
30/12/2010,RL 17BSOUTH,S,,2
30/12/2010,RL 33IS02,S,,0
30/12/2010,RM 01BEAST,Pigeonpea,0.9,1.8
30/12/2010,RP 09A,GN,,0
30/12/2010,RP 09CM,S,,2
30/12/2010,RP 13CN,MZ,,
30/12/2010,RP 16ANORTH,S,,
30/12/2010,"RP 19AN,BS",Pigeonpea,0,0.3
30/12/2010,"RP 19AS,BN",CT,,0
30/12/2010,RP 16S,Pigeonpea,0.3,1.4
30/12/2010,BL 02BE,S,,
30/12/2010,BP 14BE,S,,
30/12/2010,RCW 01ISO2 LAT,S,,
30/12/2010,BP 07B,S,,
30/12/2010,RCW 19AISO3,S,,
30/12/2010,RP 16A EARLY,S,,
30/12/2010,RP 08C,M,,
31/12/2010,Q01E01,M,,
31/12/2010,Q01E1N,S,0,
31/12/2010,RM 18B OPEN,CP,0.4,0
31/12/2010,BM 01BIS01,Pigeonpea,2.6,0.4
31/12/2010,BM 01BIS03,S,,0
31/12/2010,BM 07A,MZ,,
31/12/2010,BM 07B,MZ,,
31/12/2010,RM 18B OPEN,MZ,,
31/12/2010,BM 14C,CP,2.3,0.7
31/12/2010,BM 14D,CP,0.6,1.5
31/12/2010,BM 21BWIS01,Pigeonpea,1,1.8
31/12/2010,BR 01AIS02,Pigeonpea,0.6,0.2
31/12/2010,BR 02JIS01,Pigeonpea,0.5,0.3
31/12/2010,BR 04F,CP,4.2,0.4
31/12/2010,BR 04H SPRAYING,CP,2,0
31/12/2010,BR 04I,CP,3.3,0.5
31/12/2010,BS 03CIS01,Pigeonpea,1.7,0.5
31/12/2010,BUS 12CIS01,Pigeonpea,0,2.2
31/12/2010,BUS 13AIS02,Pigeonpea,0,1.4
03/01/2011,RCE 01,GN,,0
03/01/2011,RCE 06BN,MZ,,
03/01/2011,RCE 06BS,M,,
03/01/2011,RCE 10B,Pigeonpea,0,0.1
03/01/2011,RCE 10B,GN,,0
03/01/2011,RCE 10B,CP,0,0.7
03/01/2011,RCE 01,CP,0.2,0
03/01/2011,RCE 01,GN,,0
03/01/2011,RCE 16S,GN,,0
03/01/2011,RCW 01IS02,S,,
03/01/2011,RCW 14A,MZ,,
03/01/2011,RCW 17B2,MZ,,
03/01/2011,RCW 19AIS03,S,,
03/01/2011,RCW 19AIS01,Pigeonpea,0.9,0.3
03/01/2011,RP 01AS LATE,Pigeonpea,0,0.2
03/01/2011,RP 01BM,Pigeonpea,0,0.6
03/01/2011,RP 01BS,Pigeonpea,0,0
03/01/2011,RP 01CN NET,Pigeonpea,0,1.2
03/01/2011,RP 04A,GN,,0
03/01/2011,RP 04B,GN,,0.3
03/01/2011,ROS,CP,1.1,0
03/01/2011,ROS,GN,,0
03/01/2011,RP 04BN,MB,,0
03/01/2011,RP 16AN LATE,S,,
03/01/2011,RCW 17B2,S,,
03/01/2011,RCW 19AISO3,S,,
03/01/2011,RCW 19A0ISO3,S,,
03/01/2011,BP 07B,S,,
03/01/2011,ROS,Pigeonpea,0,0
03/01/2011,ROS,S,,0
03/01/2011,ROS,CP,4.6,0
03/01/2011,BM 08A,S,,
03/01/2011,Q01E1,S,,
03/01/2011,BIL 07AN05,S,,
04/01/2011,BP 14BW EARLY,S,,
04/01/2011,BL 02BWN,S,,0
04/01/2011,BP 04CW,CP,1.3,0.2
04/01/2011,BP 04B,Pigeonpea,1.1,0.2
04/01/2011,BP 06A,Pigeonpea,1,1.2
04/01/2011,BP 08C,Pigeonpea,0,1.6
04/01/2011,BP 09CM,Pigeonpea,1.6,4.4
04/01/2011,BP 11A,CP,3.5,0.6
04/01/2011,BP 11B,CP,3.4,0.4
04/01/2011,BP 11C,CP,2.7,0.3
04/01/2011,BP 12A,S,,
04/01/2011,BP 12B,S,,
04/01/2011,BP 12CM,Pigeonpea,0.3,0.6
04/01/2011,BP 15AW EARLY,S,,
04/01/2011,BP 14B,S,,
04/01/2011,BP 14CW,S,,
04/01/2011,BP 15AW LATE,S,,
04/01/2011,BP 15B,Pigeonpea,6.6,4.4
04/01/2011,BL 02BE,S,,
04/01/2011,BL 02AW LATE,Pigeonpea,,
04/01/2011,BP 02CE NET,Pigeonpea,0,0
05/01/2011,BW 01A1,Pigeonpea,2.4,1.2
05/01/2011,"BW 01A2,B2",CP,2,1.3
05/01/2011,BW 01B1,SF,,1.5
05/01/2011,BW 03B3,CP,1.1,0.4
05/01/2011,BW 03B5,CP,1.5,0.3
05/01/2011,BW 04A1,CP,1.2,0.5
05/01/2011,BW 04A2,SF,,0
05/01/2011,BW 04B1,CP,1,0.4
05/01/2011,BW 05A5,CP,0.8,1
05/01/2011,BW 04B1E,S,,
05/01/2011,BW 04B3,CP,1.6,0.6
05/01/2011,BW 04A03,CP,1.8,0.7
05/01/2011,BW 03B3N,S,,
05/01/2011,BW 07ABC,Pigeonpea,0,2.1
05/01/2011,BW 07ABC,SA,,0
06/01/2011,BIL 01,CP,4.4,0.5
06/01/2011,BIL 02C,Pigeonpea,4.5,0.3
06/01/2011,BIL 07AN02,Pigeonpea,0.9,0.4
06/01/2011,BIL 07AN05,S,,
06/01/2011,BIL 07AS01,CP,4.2,0.8
06/01/2011,BIL 07AS02,CP,3.9,0.7
06/01/2011,BIL 07AS03,CP,3.1,0.6
06/01/2011,RL 17BNORTH,Pigeonpea,0.2,0.2
06/01/2011,RL 17BSOUTH,S,,0
06/01/2011,RL 33IS02,S,,0
06/01/2011,RP 09AN,GN,,0
06/01/2011,RP 13CS,MZ,,
06/01/2011,RP 16ASOUTH,Pigeonpea,0.7,0.4
06/01/2011,RM 18B 3RD,S,,0
06/01/2011,RM 18 3RD,CP,0.4,0
06/01/2011,RP 16AN LATE,S,,
06/01/2011,RP 16AN,S,,
06/01/2011,RP 17AN,M,,2
06/01/2011,BP 07B,S,,
06/01/2011,BP 12A,S,,
06/01/2011,RCW 01ISO2,S,,
06/01/2011,RCW 19AISO3,S,,
06/01/2011,RP 02BS,S,,
06/01/2011,RP 16AN LATE,S,,
06/01/2011,BP 14BE,S,,
06/01/2011,BL 02BE,S,,
06/01/2011,RP 08C,M,,
07/01/2011,BP 02B,MZ,,
07/01/2011,RCE 10B,GN,,0
07/01/2011,RCE 10BS,CP,0.6,0
07/01/2011,RCE 10BN,Pigeonpea,0,0
07/01/2011,RP 06BS,MM,,0
07/01/2011,RCE 06B,MZ,,
07/01/2011,BM 01BIS01,Pigeonpea,0.6,0.2
07/01/2011,BM 01BIS03,S,,0
07/01/2011,BM 07A,MZ,,
07/01/2011,BM 07B,MZ,,
07/01/2011,BM 08A,S,,
07/01/2011,BM 14C,CP,5.1,1.1
07/01/2011,BM 14D,CP,2.8,0.8
07/01/2011,BM 15B,MZ,,
07/01/2011,BM 21BWIS01,Pigeonpea,0,0
07/01/2011,BR 01AIS02,Pigeonpea,0.6,0.3
07/01/2011,BR 02JIS01,Pigeonpea,0.7,0.2
07/01/2011,BR 04DIS02,Pigeonpea,0.7,0.2
07/01/2011,BR 04F,CP,3.8,1.5
07/01/2011,BR 04I,CP,1.5,1.1
07/01/2011,BUS 12CIS01,Pigeonpea,0,2.4
07/01/2011,BUS 13AIS02,Pigeonpea,0,0.4
07/01/2011,BM 07C,MZ,,
10/01/2011,DHF 01,Pigeonpea,,0
10/01/2011,RCE 16S,GN,,0
10/01/2011,RCW 13A,MZ,,
10/01/2011,RCW 14A,MZ,,
10/01/2011,RCW 17B2,MZ,,
10/01/2011,RCW 19AIS03,S,,
10/01/2011,RP 01CS,Pigeonpea,0.2,0.2
10/01/2011,BP 04B,CP,1.1,0.3
10/01/2011,BP 02A,MZ,,
10/01/2011,BP 12B,S,,
10/01/2011,BL 02BS 2ND,S,,
10/01/2011,BL 02AW,S,,2
10/01/2011,BP 14BE,S,,
10/01/2011,RP 04B,GN,,0
10/01/2011,RP 04C,GN,,0.1
11/01/2011,BP 04B,CP,1.1,0.3
11/01/2011,BP 02A,MZ,,
11/01/2011,BP 12B,S,,
11/01/2011,BL 02BWS,S,,
11/01/2011,BL 02AW,S,,2
11/01/2011,BP 14BE,S,,
11/01/2011,BL 02AW,S,0,
11/01/2011,BP 04CW,CP,1.3,0.3
11/01/2011,BP 09CM,Pigeonpea,0,0.2
11/01/2011,BP 11A,CP,1.3,0
11/01/2011,BP 11B,CP,2.3,0.2
11/01/2011,BP 11C,CP,1.5,0
11/01/2011,BP 12A,S,,
11/01/2011,BP 14A,S,,
11/01/2011,BP 14BW,S,,
11/01/2011,BP 15A,S,,
11/01/2011,BP 15B,Pigeonpea,0.2,0.2
12/01/2011,BL 02BE,S,,
12/01/2011,BW 01A2,CP,0,0.5
12/01/2011,BW 01B1,SF,,1.8
12/01/2011,BW 03B3,CP,0.8,0.1
12/01/2011,BW 03B5,CP,0.9,0.2
12/01/2011,BW 04A1,CP,0.7,0.2
12/01/2011,BW 04A2,SF,,0
12/01/2011,BW 04A3,CP,0.6,0.2
12/01/2011,BW 04B1,CP,,
12/01/2011,BW 04B3,Pigeonpea,0.8,0.3
12/01/2011,BW 05A4,CP,0.7,0.5
12/01/2011,BW 05A5,CP,0.7,0.5
12/01/2011,BW 05B6,CP,0,0.7
12/01/2011,BW 07ABC,Pigeonpea,0,1.5
12/01/2011,BW 07ABC,SA,,0.7
12/01/2011,BW 05B5,CP,0,0.7
13/01/2011,BIL 01,CP,1.1,1.6
13/01/2011,BIL 02C,Pigeonpea,1.1,2.2
13/01/2011,BIL 07AN02,Pigeonpea,1.4,0.2
13/01/2011,BIL 07AN05,S,,
13/01/2011,BIL 07AS01,CP,1.2,0.6
13/01/2011,BIL 07AS02,CP,0.6,0.2
13/01/2011,BIL 07AS03,CP,1.6,0.3
13/01/2011,RL 17BNORTH,Pigeonpea,0,0
13/01/2011,RL 17BSOUTH,S,,0
13/01/2011,RP 09AN,GN,,0.1
13/01/2011,RP 13CS,MZ,,
13/01/2011,RP 16ASOUTH,Pigeonpea,0,0.4
14/01/2011,BM 07C,MZ,,
14/01/2011,BM 14C,CP,1.1,1.4
14/01/2011,BM 14D,CP,0.4,2.2
14/01/2011,BM 15AE,MZ,,
14/01/2011,BM 21BWIS01,Pigeonpea,0,0.2
14/01/2011,BR 01AIS02,Pigeonpea,1.2,0.5
14/01/2011,BR 02JIS01,Pigeonpea,0.8,0.4
14/01/2011,BR 04F,CP,0.9,2.1
14/01/2011,BR 04I,CP,1.5,2.8
14/01/2011,BS 03CIS01,Pigeonpea,2,0.5
14/01/2011,BUS 13AIS02,Pigeonpea,0,0.4
17/01/2011,RCE 10B,Pigeonpea,1.2,0.1
17/01/2011,RCE 10B,GN,,0
17/01/2011,RCE 10B,CP,0.8,0.2
17/01/2011,RCE 16S,GN,,0
17/01/2011,RP 04A,GN,,0
17/01/2011,RP 05A,GN,,0
17/01/2011,RP 05B,GN,,0
17/01/2011,RP 05C,GN,,0
17/01/2011,ROS,CP,1.1,0.8
17/01/2011,RCW 01IS02,S,,0
17/01/2011,RCW 13A,MZ,,
17/01/2011,RCW 17B2,MZ,,
17/01/2011,RCW 19AIS01,Pigeonpea,1.6,0.4
18/01/2011,BP 14A,S,,0
18/01/2011,BP 14B,S,,0
18/01/2011,BP 14C,S,,0
18/01/2011,BP 15A,S,,
18/01/2011,BP 15B,Pigeonpea,0.6,0.5
18/01/2011,BL 02AW,S,,0
18/01/2011,BP 02C2,Pigeonpea,2.1,0.7
18/01/2011,BP 04CW,CP,0.6,0.2
18/01/2011,BP 08C,Pigeonpea,0,0.8
18/01/2011,BP 11B,CP,1.7,0.4
18/01/2011,BP 11C,CP,2.9,1.5
19/01/2011,BW 01A1,Pigeonpea,0.2,1.8
19/01/2011,BW 01A2,CP,0.2,0.5
19/01/2011,BW 01B1,SF,,0.5
19/01/2011,BW 03B5,CP,0.37,0.1
19/01/2011,BW 04A1,CP,0.8,0.2
19/01/2011,BW 04A2,SF,,0
19/01/2011,BW 04A3,Pigeonpea,0.6,0.3
19/01/2011,BW 04B1,CP,0.7,0.2
19/01/2011,BW 04B3,Pigeonpea,0.7,0.4
19/01/2011,BW 05B5,CP,1,0.6
19/01/2011,BW 07ABC,Pigeonpea,0.5,0.6
19/01/2011,BW 07ABC,SA,,0.5
19/01/2011,BW 03B3,CP,0.5,0
20/01/2011,RL 33IS02,S,,0
20/01/2011,BIL 01,CP,0.5,0
20/01/2011,BIL 03C,CP,0,0.25
20/01/2011,BIL 07AN05,S,,
20/01/2011,BIL 07AS01,CP,1.3,0
20/01/2011,BIL 07AS02,CP,0.75,0.5
20/01/2011,BIL 07AS03,CP,0.9,0.9
20/01/2011,RL 17BNORTH,CP,0,0
20/01/2011,RM 01BEAST,Pigeonpea,0,0.2
20/01/2011,RP 09A,GN,,0
24/01/2011,RCE 10B,Pigeonpea,1.4,0.1
24/01/2011,RCE 10B,GN,,0.1
24/01/2011,RCE 10B,CP,0.5,0
24/01/2011,RCE 12B,Pigeonpea,1.4,0.1
24/01/2011,RCE 16S,GN,,0
24/01/2011,RCW 01IS02,S,,
24/01/2011,RCW 19AIS03,S,,0
24/01/2011,RP 02A,S,,0
24/01/2011,RP 02B,S,,0
24/01/2011,RP 02C,S,,0
24/01/2011,RP 04A,GN,,0.3
24/01/2011,RP 05A,GN,,0.3
24/01/2011,RP 05B,GN,0,0
24/01/2011,RP 05C,GN,,0
24/01/2011,ROS,CP,0.3,0.2
25/01/2011,BP 02C2,Pigeonpea,0,0.4
25/01/2011,BP 04CW,CP,0.2,0.2
25/01/2011,BP 06A,Pigeonpea,0.4,0
25/01/2011,BP 08C,Pigeonpea,0,0.6
25/01/2011,BP 09CM,Pigeonpea,0,1.6
25/01/2011,BP 11A,CP,0.6,1.7
25/01/2011,BP 11B,CP,1.1,1.3
25/01/2011,BP 11C,CP,2.4,0
25/01/2011,BP 12B,S,,0
25/01/2011,BP 12CM,Pigeonpea,0,0
25/01/2011,BP 14B,S,,0
25/01/2011,BP 14CW,S,,0
26/01/2011,BW 01A1,Pigeonpea,0.3,0.3
26/01/2011,BW 01B1,SF,,0.1
26/01/2011,BW 03B3,CP,0.9,0.3
26/01/2011,BW 04A2,SF,,0.2
26/01/2011,BW 05B5,CP,1.1,0.9
26/01/2011,BW03B3N,S,,0
26/01/2011,BW 04B1,S,,0
26/01/2011,RP 01B,Pigeonpea,,0.7
27/01/2011,BIL 01,CP,0.1,0.8
27/01/2011,BIL 03C,CP,0.4,0.9
27/01/2011,BIL 07AS01,CP,2.1,0.2
27/01/2011,BIL 07AS02,CP,1.2,0
27/01/2011,BIL 07AS03,CP,0.8,0.4
27/01/2011,RM 01BEAST,Pigeonpea,0.2,0.3
27/01/2011,RP 13CS,MZ,,
27/01/2011,RP 16ASOUTH,Pigeonpea,0,0.1
27/01/2011,RM 18C NET,GN,,0
27/01/2011,RM 18C,MZ,0,
27/01/2011,RM 18A,MZ,,2
27/01/2011,RP 16AN,S,,
27/01/2011,RP 16A,S,,0
27/01/2011,RP 16A,S,0,0
27/01/2011,RCW 19AISO03,S,,
27/01/2011,BM 08A,S,,
27/01/2011,BL 02BE,S,,
27/01/2011,BL 02BE,S,0,0
28/01/2011,BM 01BIS03,S,,0
28/01/2011,BM 07C,MZ,,
28/01/2011,BM 14C,CP,0.8,0.2
28/01/2011,BM 14D,CP,0.8,0.3
28/01/2011,BM 15BE,MZ,,
28/01/2011,BM 21BWIS01,Pigeonpea,0,1.2
28/01/2011,BR 02JIS01,Pigeonpea,0,0.5
28/01/2011,BR 04F,CP,0,0.4
28/01/2011,BS 03CIS01,Pigeonpea,0,1
28/01/2011,BUS 13AIS02,Pigeonpea,0,1.4
28/01/2011,Q01E1,S,,
31/01/2011,RP 01AS,Pigeonpea,0,0
31/01/2011,RCW13A,S,,
31/01/2011,RCW17B2,S,,
31/01/2011,RCW 17B2,SF,,0
31/01/2011,RCW 01ISO2,S,,
31/01/2011,RM 01AISO3,S,,
31/01/2011,RCW19AISO3,S,,
31/01/2011,RM18C,GN,,0
31/01/2011,RM18COUT SIDE,GN,,0
31/01/2011,RM18C OUTSIDE,GN,,0
31/01/2011,RM18C NET,GN,,0
31/01/2011,RM18C NET,MZ,,
31/01/2011,RCE 01,MZ,,0
31/01/2011,DHF 01,CO,,0
31/01/2011,RCE 06BN,MZ,,0
31/01/2011,RCE 06BM1,S,,0
31/01/2011,RCE 06BS,M,,0
31/01/2011,RCE 10B,Pigeonpea,0.9,0
31/01/2011,RCE 10B,GN,,0
31/01/2011,RCE 10B,CP,0.7,0.2
31/01/2011,RCE 01,VC,,0
31/01/2011,RCE 16S,GN,,0
31/01/2011,RCW 01IS02,S,,0
31/01/2011,RCW 13A,MZ,,
31/01/2011,RCW 14A,MZ,,0
31/01/2011,RCW 17B2,MZ,,0
31/01/2011,RCW 19AIS03,S,,0
31/01/2011,RP 01BM,Pigeonpea,0,0
31/01/2011,RP 02A,S,,0
31/01/2011,RP 02B,S,,0
31/01/2011,RP 02CN,S,,0
31/01/2011,RP 04A,GN,,0
31/01/2011,RP 04B,GN,,0.1
31/01/2011,RP 04C,GN,,0
31/01/2011,RP 05A,GN,,0
31/01/2011,ROS,CP,0.5,0
31/01/2011,ROS,GN,,0
01/02/2011,BL 02AW,S,,0
01/02/2011,BL 02BW,S,0,0
01/02/2011,BL 02BE,S,,
01/02/2011,BP 02A,MZ,,
01/02/2011,BP 02B,MZ,,
01/02/2011,BP 04BW,CP,1.1,0.2
01/02/2011,BP 04CW,CP,1.8,0.9
01/02/2011,BP 06A,Pigeonpea,0,0.6
01/02/2011,BP 07BM,S,,
01/02/2011,BP 08C,Pigeonpea,0,0.2
01/02/2011,BP 09CM,Pigeonpea,0,0.2
01/02/2011,BP 11A,CP,0.6,0.1
01/02/2011,BP 11B,CP,2.3,0
01/02/2011,BP 11C,CP,2.4,0.6
01/02/2011,BP 12A,S,,0
01/02/2011,BP 14A,S,,0
01/02/2011,BP 14BE,S,,
01/02/2011,BP 14CW,S,,0
01/02/2011,BP 15A,S,,0
01/02/2011,BP 15B,Pigeonpea,6,0.5
01/02/2011,BL 02BE,S,,
01/02/2011,BP 14BE,S,,
